0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.2,0.4,0.6,0.8,0.99,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.4,0.6,0.8,0.99,0.2,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.6,0.8,0.99,0.2,0.4,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.8,0.99,0.2,0.4,0.6,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.99,0.2,0.4,0.6,0.8,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.2,0.4,0.6,0.8,0.99,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.2,0.4,0.6,0.8,0.99,0.4,0.6,0.8,0.2,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.2,0.4,0.6,0.8,0.99,0.6,0.8,0.2,0.4,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.2,0.4,0.6,0.8,0.99,0.8,0.2,0.4,0.6,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.2,0.4,0.6,0.8,0.99,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.2,0.4,0.6,0.8,0.99,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.4,0.6,0.8,0.99,0.2,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.6,0.8,0.99,0.2,0.4,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.8,0.99,0.2,0.4,0.6,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.99,0.2,0.4,0.6,0.8,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.2,0.15,0.3,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.19337,0,0.89452,0.041713,0.2,0.4,0.6,0.8,0.99,0.2,0.4,0.6,0.8,0.59158,0.37375,0.5,0.75,0.5,0.75,89.274,81.353,83.946,0.038837,0.8732,0.18912,842.28,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.62579,0.12603,0.61278,0.791,0.3854,0.78263,0.80759,0.31566,0.34046,0.13469,0.38669,0.018202,0.086941,0.010089,0.015925,0.24215,0.065441,0.71814,0.25169,0.014596,0.0048735,0.0042296,0.017237,0.28257,0.5275,0.46644,0.086755,0.27309,0.14826,0.31749,0.72011,0.72107,0.01532,0.30497,0.058348,0.91632,0.23965,0.019299,0.5772,0.81853,0.80841,0.18298,0.5,0.75,0.5,0.75,89.274,47.183,78.421,0.50082,0.86055,0.86418,1990.4,5,5,5,5,1,1,1,1,1,1
0.27467,0.42623,0.56916,0.22901,0.31522,0.62975,0.76947,0.40048,0.13146,0.35696,0.66994,0.059481,0.08951,0.023751,0.070243,0.63173,0.91085,0.80882,0.55453,0.015431,0.014193,0.018858,0.01319,0.53266,0.5167,0.23407,0.54689,0.056703,0.60629,0.40818,0.34806,0.9155,0.50847,0.96164,0.83136,0.99934,0.70009,0.40751,0.78655,0.6949,0.61062,0.38153,0.5,0.75,0.5,0.75,89.274,33.106,97.704,0.17008,0.67089,0.46978,327.91,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.94736,0.66965,0.019605,0.89614,0.34158,0.62737,0.52867,0.40403,0.34256,0.32149,0.66317,0.096799,0.057025,0.085696,0.011862,0.84897,0.75093,0.75225,0.78115,0.0096267,0.0089334,0.0078057,0.014035,0.16255,0.8481,0.18225,0.68545,0.99063,0.60231,0.51824,0.33828,0.20532,0.66045,0.13436,0.80607,0.53458,0.55326,0.57948,0.62932,0.46557,0.84841,0.11494,0.5,0.75,0.5,0.75,89.274,56.56,36.967,0.51997,0.73455,0.31951,3981.1,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.42509,0.55476,0.24065,0.16158,0.056918,0.33345,0.47858,0.38714,0.14747,0.11698,0.69382,0.024131,0.026088,0.050761,0.051614,0.3551,0.0315,0.63146,0.83648,0.00091485,0.0056141,0.019141,0.019815,0.66181,0.51147,0.21376,0.73145,0.38199,0.53958,0.94994,0.91655,0.042063,0.48055,0.90572,0.0087471,0.41403,0.79298,0.32537,0.72756,0.11765,0.50358,0.43686,0.53667,0.48295,0.82729,0.80447,42.672,47.855,19.429,0.18487,0.99889,0.26928,2511.1,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.13928,0.48507,0.89012,0.13317,0.16049,0.47141,0.4084,0.22158,0.2868,0.3878,0.5971,0.010344,0.058552,0.025999,0.052649,0.87795,0.535,0.2268,0.40487,0.0097006,0.0181,0.0036237,0.019075,0.8287,0.10148,0.30233,0.55933,0.59703,0.20847,0.67026,0.84647,0.55343,0.13129,0.63304,0.56158,0.63877,0.059344,0.018267,0.27018,0.71273,0.4735,0.2666,0.69502,0.77669,0.87454,0.96625,86.158,69.103,62.494,0.85603,0.7207,0.05979,2431.1,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.93136,0.178,0.4022,0.36429,0.14213,0.041816,0.4435,0.20722,0.09288,0.22694,0.39997,0.06169,0.08274,0.018245,0.094212,0.26608,0.92512,0.54815,0.73258,0.0056869,0.016018,0.017677,0.00329,0.75905,0.92406,0.16305,0.52367,0.18248,0.17328,0.22278,0.41685,0.40041,0.71816,0.86523,0.68118,0.30754,0.08499,0.42945,0.11502,0.44671,0.89929,0.73611,0.67606,0.27616,0.89732,0.30409,20.534,40.575,9.0557,0.81015,0.22961,0.29644,1940.1,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.70991,0.69736,0.029165,0.62522,0.49856,0.48385,0.99052,0.10692,0.045224,0.17846,0.36736,0.020808,0.019693,0.096521,0.044502,0.36862,0.62211,0.66463,0.43236,0.011506,0.016695,0.0057554,0.013787,0.29051,0.93374,0.13553,0.31224,0.48666,0.82972,0.45204,0.34865,0.84526,0.50359,0.13062,0.026436,0.24709,0.064715,0.83205,0.51936,0.20529,0.63386,0.83461,0.80493,0.6835,0.2884,0.63851,28.33,20.512,71.7,0.09606,0.30579,0.9543,448.63,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.70774,0.69825,0.58976,0.33759,0.58913,0.41638,0.30169,0.1949,0.11069,0.31312,0.55596,0.022359,0.018079,0.080212,0.026014,0.045906,0.86276,0.61846,0.60756,0.013343,0.015092,0.0081077,0.010126,0.39087,0.14555,0.33707,0.0059667,0.82495,0.12682,0.35255,0.60116,0.25968,0.73912,0.22665,0.095683,0.66063,0.10607,0.52601,0.4384,0.57443,0.80482,0.98518,0.64815,0.41158,0.93716,0.75486,42.538,28.765,23.446,0.89452,0.56055,0.56512,585.8,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.37518,0.33084,0.36846,0.65758,0.98248,0.22434,0.031528,0.46049,0.32208,0.28264,0.42674,0.069213,0.017794,0.06778,0.089992,0.24992,0.87421,0.858,0.38181,0.015227,0.0025306,0.010909,0.0082991,0.70266,0.36322,0.72471,0.52661,0.81762,0.86728,0.15437,0.34161,0.6284,0.42539,0.58746,0.70701,0.95865,0.3604,0.99803,0.19767,0.66114,0.18651,0.61639,0.47161,0.90565,0.61821,0.74722,37.53,18.604,26.89,0.18228,0.59969,0.69116,1645.8,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.70547,0.21516,0.24442,0.77242,0.77964,0.42869,0.40279,0.3393,0.12522,0.22615,0.61585,0.005865,0.059863,0.051391,0.094926,0.11785,0.94541,0.14283,0.25531,0.0092352,0.00063122,0.00022421,0.0070988,0.67124,0.88224,0.64777,0.37422,0.84451,0.068525,0.25492,0.54816,0.65183,0.93494,0.47911,0.95404,0.11046,0.56642,0.78752,0.74959,0.0060436,0.19887,0.47974,0.11141,0.61494,0.61526,0.14303,89.157,99.198,89.397,0.78348,0.56627,0.039743,2171.6,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.25785,0.5563,0.88778,0.19721,0.29442,0.20239,0.01551,0.35784,0.0074811,0.11179,0.51127,0.060663,0.038014,0.049467,0.083703,0.84417,0.35181,0.99282,0.50251,0.0077347,0.0074227,0.0082778,0.014181,0.5466,0.89752,0.50644,0.34775,0.14239,0.70934,0.24209,0.67473,0.97376,0.84985,0.97493,0.3186,0.097486,0.5175,0.88255,0.84018,0.43635,0.32698,0.10319,0.88687,0.29083,0.85548,0.20682,21.649,64.362,76.905,0.2119,0.99985,0.72414,2523.8,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.51874,0.17543,0.13667,0.41618,0.47499,0.74813,0.46874,0.41505,0.12789,0.25839,0.60909,0.022313,0.019748,0.07073,0.088797,0.42849,0.89582,0.042119,0.70497,0.0094123,0.0088238,0.017393,0.010434,0.28985,0.28556,0.53439,0.054008,0.40117,0.38892,0.82542,0.83589,0.17227,0.046338,0.34223,0.86467,0.15855,0.89066,0.50524,0.5992,0.22918,0.21398,0.4445,0.40731,0.92564,0.9609,0.66442,1.224,91.186,79.283,0.80385,0.084492,0.82883,2753.7,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.47479,0.59001,0.60945,0.71999,0.070419,0.30121,0.25153,0.17194,0.072788,0.29562,0.70566,0.085665,0.095506,0.094711,0.089935,0.086131,0.61584,0.94899,0.15642,0.019679,0.011312,0.0139,0.010849,0.81188,0.73756,0.84238,0.6851,0.043198,0.9695,0.95596,0.88475,0.95309,0.99219,0.18709,0.73036,0.10199,0.97037,0.88692,0.97692,0.38115,0.68811,0.21472,0.42034,0.419,0.73546,0.15512,66.507,3.7208,17.777,0.16523,0.038503,0.46157,96.169,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.67085,0.9059,0.3376,0.24033,0.82356,0.0041466,0.3604,0.45933,0.07332,0.27852,0.59345,0.0013675,0.0044069,0.032076,0.01139,0.71615,0.35763,0.23725,0.92977,0.0021651,0.016933,0.016792,0.016368,0.069754,0.024336,0.76133,0.50541,0.80804,0.61238,0.55747,0.70833,0.2288,0.88953,0.39414,0.25951,0.89901,0.11498,0.099296,0.15436,0.066272,0.66363,0.63688,0.50235,0.37273,0.017338,0.49577,31.778,92.089,21.487,0.85298,0.93406,0.66852,2102.2,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.20821,0.82808,0.43173,0.4109,0.14365,0.77693,0.55961,0.18084,0.32648,0.12817,0.59142,0.066297,0.066677,0.092843,0.081293,0.74994,0.29935,0.20165,0.53136,0.0067946,0.010292,0.011331,0.0033087,0.81745,0.25485,0.96959,0.18461,0.91105,0.0051344,0.1052,0.96787,0.82816,0.65974,0.40485,0.64221,0.90567,0.32955,0.82686,0.80906,0.59786,0.26729,0.18127,0.83847,0.88895,0.11263,0.8403,93.637,55.033,99.661,0.83605,0.28383,0.22173,1460.8,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
0.63524,0.94748,0.69986,0.7532,0.44308,0.566,0.26535,0.20909,0.21527,0.35666,0.63261,0.025576,0.099535,0.052763,0.0067704,0.53003,0.97085,0.16749,0.99862,0.01427,0.0078259,0.0078315,0.018241,0.7223,0.17788,0.83693,0.09087,0.67453,0.32702,0.34304,0.6575,0.086581,0.37633,0.91,0.32562,0.81237,0.81226,0.0056362,0.29311,0.97399,0.26883,0.24141,0.96236,0.20681,0.74782,0.21607,41.183,26.347,33.717,0.85311,0.70536,0.33097,1165.3,5,5,5,5,0.02,0.02,2000,0.0035,30,0.423
